Season,State,Area(hec),Production(Ton),Fertilizer,Pesticide,Yield(Ton/hector)
2,48,6549,17909,648220.02,1571.76,2.73
2,25,651400,1193200,64475572,156336,1.7125
1,25,23900,83800,2365622,5736,3.565714286
2,1,1015191,2790000,100483605.2,243645.84,2.733333333
0,2,614160.1,418254,60789566.7,147398.424,0.74
3,2,1437560.59,1525099,142289747.2,345014.5416,0.998636364
2,17,1708583,1743430,169115545.3,410059.92,0.997916667
2,16,1500400,2768600,148509592,360096,1.232258065
1,16,29500,65500,2919910,7080,2.217
2,31,157830,381240,15622013.4,37879.2,2.305555556
2,4,59196,114630,5859220.08,14207.04,1.925
2,63,155000,220990,15341900,37200,1.36
3,63,1000,2000,98980,240,1.945
2,2,4501000,6801000,445508980,1080240,1.516333333
2,11,2614000,9656000,258733720,627360,3.678235294
2,59,5719933,12476923,566158968.3,1372783.92,2.066285714
1,59,7839,18016,775904.22,1881.36,2.1595
2,20,271671,520831,26889995.58,65201.04,1.640769231
1,20,5655,21126,559731.9,1357.2,3.66
2,56,2215067,6392717,239980358.8,465164.07,2.720454545
3,56,871135,3208328,94378765.9,182938.35,2.83
0,0,436244,286330,47262674.96,91611.24,0.802173913
1,0,311437,610136,33741084.58,65401.77,1.764347826
3,0,1636050,2574284,177249657,343570.5,1.551304348
0,9,534477,477325,57905238.18,112240.17,0.788148148
1,9,116220,166198,12591274.8,24406.2,1.437407407
3,9,2489419,1828633,269703654.5,522777.99,0.647105263
2,24,3843825,4586818,416440000.5,807203.25,1.160625
2,48,8431,28216,913414.54,1770.51,3.35
2,25,665600,1157300,72111104,139776,1.730666667
1,25,13800,39200,1495092,2898,2.68625
2,1,1024236,3010000,110965728.2,215089.56,2.832777778
2,17,1675513,1302615,181525078.4,351857.73,0.803541667
2,16,1488200,2098200,161231588,312522,1.022903226
1,16,20500,49000,2220970,4305,2.463
2,63,153000,259750,16576020,32130,1.65625
3,63,1000,2000,108340,210,1.99
2,11,2800000,10437000,303352000,588000,3.788823529
2,22,256076,602221,27743273.84,53775.96,2.24
2,20,281464,537876,30493809.76,59107.44,1.592307692
1,20,7511,22367,813741.74,1577.31,2.975
0,2,153608.9,105328,16641988.23,32257.869,0.714
3,2,980642.41,901045,106242798.7,205934.9061,0.85
0,34,320822,653044,34757855.48,67372.62,2.037222222
1,34,1376387,4257111,149117767.6,289041.27,2.857777778
3,34,4086404,9974734,442721009.4,858144.84,2.336111111
0,9,533233,503448,63945301.36,111978.93,0.962666667
1,9,113251,182827,13581059.92,23782.71,1.304583333
3,9,2604752,3023010,312361859.8,546997.92,1.035263158
2,24,3854352,5267537,462213891.8,809413.92,1.30375
2,48,7506,21092,900119.52,1576.26,2.81
2,25,648300,1209300,77744136,136143,1.843125
1,25,24600,74300,2950032,5166,3.054444444
2,1,1046588,3194000,125506833,219783.48,2.940526316
2,40,79366,112139,9517570.72,16666.86,1.396363636
2,17,1700446,1687475,203917484.3,357093.66,0.881041667
2,16,1473700,2596800,176726104,309477,1.215666667
1,16,38800,72200,4652896,8148,2.007
4,4,56460,107740,6770683.2,11856.6,1.9425
2,63,155500,261300,18647560,32655,1.6425
3,63,900,1800,107928,189,2.06
2,11,2642000,10193000,316828640,554820,3.820588235
2,22,253067,602947,30347794.64,53144.07,2.305
2,20,275459,526520,33033043.28,57846.39,1.62
1,20,8971,42646,1075802.32,1883.91,3.89
0,2,149362.86,77860,17911594.17,31366.2006,0.557857143
3,2,954735.25,536165,114491851.2,200494.4025,0.531363636
0,9,517983,530242,66151608.93,113956.26,0.962413793
1,9,109436,163989,13976071.56,24075.92,1.45173913
3,9,2736591,4333716,349490036.6,602050.02,1.482702703
2,24,3905319,5441525,498748289.5,859170.18,1.247222222
2,48,7381,20815,942627.51,1623.82,2.82
2,25,655600,1045200,83726676,144232,1.601875
1,25,33700,96000,4303827,7414,2.855555556
2,1,1042036,3371000,133078417.6,229247.92,2.8545
2,40,79206,123485,10115398.26,17425.32,1.750909091
2,17,1674013,1389269,213788200.2,368282.86,0.856666667
2,16,1491300,2488600,190453923,328086,1.166333333
1,16,38000,81100,4852980,8360,2.176
2,63,163680,261920,20903572.8,36009.6,1.595
3,63,1000,1600,127710,220,1.605
2,11,2621000,10138000,334727910,576620,3.75
2,22,250939,628200,32047419.69,55206.58,2.4225
2,59,5902577,11082993,753818108.7,1298566.94,1.846
1,59,18175,40620,2321129.25,3998.5,1.995
2,20,273662,540128,34949374.02,60205.64,1.645384615
3,20,9923,31208,1267266.33,2183.06,3.145
0,2,183635.05,254351,23452032.24,40399.711,1.274545455
3,2,995583.37,1175595,127145952.2,219028.3414,1.208181818
2,56,2578000,8191000,343905200,412480,3.094545455
3,56,1406000,5133000,187560400,224960,3.159090909
0,9,524266,318517,69937084.4,83882.56,0.617
1,9,110440,172291,14732696,17670.4,1.416666667
3,9,2842665,3967956,379211511,454826.4,1.260789474
2,24,3902881,5634972,520644325.4,624460.96,1.393888889
2,25,726000,1376300,96848400,116160,1.8325
1,25,32600,97900,4348840,5216,3.043333333
2,1,1072545,3606000,143077503,171607.2,3.191578947
2,40,78571,121453,10481371.4,12571.36,1.686363636
2,17,1634912,1325175,218097260.8,261585.92,0.875
2,16,1535300,2912800,204809020,245648,1.377241379
1,16,41400,98700,5522760,6624,2.486
0,23,32604,37918,4349373.6,5216.64,1.498571429
1,23,11546,48132,1540236.4,1847.36,2.022857143
3,23,62170,114027,8293478,9947.2,1.812857143
2,63,166000,308800,22144400,26560,1.8275
3,63,1500,2500,200100,240,1.66
2,11,2610000,10489000,348174000,417600,3.968
2,22,252897,640424,33736459.8,40463.52,2.4375
2,59,5690539,11731754,759117902.6,910486.24,1.962
1,59,18849,48358,2514456.6,3015.84,2.152142857
2,20,259805,523203,34657987,41568.8,1.709230769
1,20,12364,41864,1649357.6,1978.24,3.423333333
0,2,183323.17,163692,24455310.88,29331.7072,0.899047619
3,2,1014731.14,1306932,135365134.1,162356.9824,1.306363636
0,9,546872,727414,78224570.88,49218.48,1.230344828
1,9,105526,178240,15094439.04,9497.34,1.641
3,9,2842875,4684328,406644840,255858.75,1.545789474
2,24,3928815,4707499,561977697.6,353593.35,1.198333333
2,25,722100,1225500,103289184,64989,1.615294118
1,25,25200,77400,3604608,2268,2.921111111
2,1,1211149,3299000,173242753,109003.41,2.569
2,40,77709,118277,11115495.36,6993.81,1.6
2,17,1706557,1571103,244105913.3,153590.13,0.911020408
2,16,1499500,2234300,214488480,134955,1.170740741
1,16,22000,53200,3146880,1980,2.421111111
2,31,210990,518250,30180009.6,18989.1,2.134444444
2,63,173100,345090,24760224,15579,1.964545455
2,11,2735000,11000000,391214400,246150,3.9855
2,22,242966,627175,34753856.64,21866.94,2.525
2,59,6011761,13051365,859922293.4,541058.49,2.124428571
1,59,21621,45666,3092667.84,1945.89,2.095
2,20,275711,528524,39437701.44,24813.99,1.627692308
1,20,12654,39797,1810028.16,1138.86,3.1
0,2,188422.33,162674,26951930.08,16958.0097,0.868695652
3,2,1008437.16,1333906,144246851.4,90759.3444,1.39125
0,9,525890,471321,81944179.8,89401.3,0.905666667
1,9,95682,176656,14909169.24,16265.94,1.492083333
3,9,2502458,2992233,389933005.6,425417.86,1.105526316
2,24,3837610,4347316,597976390.2,652393.7,1.106666667
2,25,658500,1228400,102607470,111945,1.693529412
1,25,21000,64600,3272220,3570,3.034444444
2,1,1206435,3628000,187986701.7,205093.95,2.673809524
2,40,76186,105787,11871302.52,12951.62,1.484545455
2,16,1450000,2138100,225939000,246500,1.106071429
1,16,20600,47700,3209892,3502,2.251111111
2,31,113890,265090,17746339.8,19361.3,1.923333333
2,63,168570,240310,26266577.4,28656.9,1.393636364
2,11,2802000,11236000,436607640,476340,3.9775
2,22,245538,640010,38259731.16,41741.46,2.5225
2,59,5148046,10714990,802168527.7,875167.82,2.00971831
1,59,24695,61514,3847974.9,4198.15,2.13
2,20,270608,551716,42166138.56,46003.36,1.613846154
3,20,13775,39300,2146420.5,2341.75,2.85
0,2,157262,87970,24504564.84,26734.54,0.515217391
3,2,825787,504508,128674130.3,140383.79,0.58625
0,34,214062,466766,33355140.84,36390.54,2.095
1,34,1429703,4275871,222776321.5,243049.51,2.79
3,34,3986330,9597968,621149940.6,677676.1,2.346111111
4,17,1593071,1355660,248232323.2,270822.07,0.906041667
0,9,495218,444042,82260661.98,118852.32,0.919642857
1,9,84465,163031,14030481.15,20271.6,1.827916667
3,9,2265685,2505545,376352935.3,543764.4,0.979210526
2,24,3937796,6637737,654107293.6,945071.04,1.702222222
2,25,728300,1423800,120977913,174792,1.8275
1,25,79800,242000,13255578,19152,2.987777778
2,1,1243281,3465000,206521406.9,298387.44,2.561428571
2,40,75426,110238,12529012.86,18102.24,1.561818182
2,17,1573535,1766596,261379898.8,377648.4,1.211666667
2,16,1486200,2625100,246872682,356688,1.3116
1,16,29500,65800,4900245,7080,2.388888889
2,31,212680,480240,35328274.8,51043.2,1.945555556
0,4,28562,26499,4744433.82,6854.88,0.92625
2,4,12123,20697,2013751.53,2909.52,1.495
3,4,7,6,1162.77,1.68,0.86
2,63,180060,378210,29909766.6,43214.4,2.051818182
3,63,1330,3150,220926.3,319.2,2.38
2,11,2831000,10837000,470257410,679440,3.834
2,10,1905726,5792415,316560145.9,457374.24,3.597419355
2,22,264558,702473,43945729.38,63493.92,2.5725
2,59,5631949,11938078,935523048.4,1351667.76,2.052916667
1,59,25121,54221,4172849.31,6029.04,2.032222222
2,20,270416,495083,44918801.76,64899.84,1.540769231
3,20,15277,50503,2537662.47,3666.48,2.25
2,49,261347,507404,43412350.17,62723.28,1.874
0,34,212132,453439,35237246.52,50911.68,2.081666667
1,34,1369892,4506848,227552760.1,328774.08,3.123888889
3,34,3362122,8429323,558482085.4,806909.28,2.487222222
0,9,570397,914228,95552905.44,188231.01,1.546774194
1,9,96160,182628,16108723.2,31732.8,1.736190476
3,9,2684379,7141115,449687170.1,885845.07,2.491578947
2,24,3939826,6300825,659999651.5,1300142.58,1.527777778
2,25,751300,1521800,125857776,247929,1.951666667
1,25,84200,267900,14105184,27786,3.122222222
2,1,1234094,3574300,206735426.9,407251.02,2.63047619
2,40,75043,108648,12571203.36,24764.19,1.545454545
2,17,1693231,2273045,283650057.1,558766.23,1.400416667
2,16,1516400,2784600,254027328,500412,1.319642857
1,16,27800,64300,4657056,9174,2.427777778
2,31,223670,591000,37469198.4,73811.1,2.34
0,4,25826,26644,4326371.52,8522.58,1.04125
2,4,12700,25304,2127504,4191,2.03125
3,4,450,947,75384,148.5,2.3775
2,63,179050,376390,29994456,59086.5,2.049090909
3,63,2530,5990,423825.6,834.9,2.34
2,11,2818000,10542000,472071360,929940,3.7495
2,22,265999,718304,44560152.48,87779.67,2.63
2,59,5922643,13962896,992161155.4,1954472.19,2.294444444
1,59,23642,59496,3960507.84,7801.86,2.335909091
2,20,261319,544497,43776158.88,86235.27,1.684615385
1,20,13680,45267,2291673.6,4514.4,3.31
0,2,150654,126012,25237558.08,49715.82,0.79173913
3,2,832047,1250312,139384513.4,274575.51,1.554166667
0,34,212971,471282,35676901.92,70280.43,2.072222222
1,34,1221076,3875100,204554651.5,402955.08,3.035
3,34,3999653,10259384,670021870.6,1319885.49,2.475555556
0,9,540424,960007,81495939.2,167531.44,1.743793103
1,9,105117,285835,15851643.6,32586.27,2.396086957
3,9,2653346,7076168,400124576.8,822537.26,2.567894737
2,24,3982172,7848401,600511537.6,1234473.32,1.91962963
2,25,672000,1408100,101337600,208320,1.98
1,25,29100,89200,4388280,9021,2.943
2,1,1206255,3941000,181903254,373939.05,3.041
2,40,75380,111252,11367304,23367.8,1.577272727
2,17,1791157,3106146,270106475.6,555258.67,1.631041667
2,16,1528100,3001640,230437480,473711,1.316153846
1,16,30900,76400,4659720,9579,2.38
2,31,122690,257580,18501652,38033.9,1.937777778
0,4,24706,27128,3725664.8,7658.86,1.095
2,4,14330,29983,2160964,4442.3,2.2925
3,4,306,589,46144.8,94.86,2.3525
2,63,179780,396230,27110824,55731.8,2.15
3,63,3550,8950,535340,1100.5,2.52
2,11,2849000,11390000,429629200,883190,3.923636364
2,10,1493276,4050334,225186020.8,462915.56,3.293225806
2,22,254743,713222,38415244.4,78970.33,2.78
2,59,5837298,14353736,880264538.4,1809562.38,2.4092
1,59,23984,62203,3616787.2,7435.04,2.434761905
2,20,255037,561339,38459579.6,79061.47,1.750769231
1,20,14200,45552,2141360,4402,3.21
0,2,148761,129693,22433158.8,46115.91,0.761304348
3,2,942310,1292796,142100348,292116.1,1.338333333
0,34,205082,471150,30926365.6,63575.42,2.259444444
1,34,1228263,4065052,185222060.4,380761.53,3.206111111
3,34,4010973,10410533,604854728.4,1243401.63,2.53
0,9,549404,798676,79383383.96,148339.08,1.413
1,9,92207,215952,13322989.43,24895.89,2.233157895
3,9,2509203,5634961,362554741.5,677484.81,2.066842105
2,24,3987721,7102729,576185807.3,1076684.67,1.75037037
2,25,787300,1672585,113756977,212571,1.939411765
1,25,33099,105505,4782474.51,8936.73,3.133636364
2,1,1244000,4041000,179745560,335880,3.112
2,40,73139,106899,10567854.11,19747.53,1.565454545
2,17,1881546,3321724,271864581.5,508017.42,1.410204082
2,16,1567500,3016600,226488075,423225,1.436
1,16,37400,91690,5403926,10098,2.423333333
2,31,222800,597670,32192372,60156,2.354444444
0,4,22633,25671,3270242.17,6110.91,1.10625
2,4,15620,32440,2256933.8,4217.4,2.1475
3,4,550,883,79469.5,148.5,1.666666667
2,63,185670,419640,26827458.3,50130.9,2.203636364
3,63,3810,10000,550506.9,1028.7,2.633333333
2,11,2851000,11267000,411940990,769770,3.834090909
2,44,1166334,3768045,168523599.7,314910.18,3.115555556
3,44,828103,2813045,119652602.5,223587.81,3.203333333
2,22,254254,711831,36737160.46,68648.58,2.775
2,59,5955306,14565665,860482163.9,1607932.62,2.396133333
1,59,27063,70171,3910332.87,7307.01,2.479047619
2,20,246959,551758,35683105.91,66678.93,1.736153846
1,20,12420,41310,1794565.8,3353.4,3.353333333
0,2,154068,131682,22261285.32,41598.36,0.854782609
3,2,933073,1366639,134819717.8,251929.71,1.422083333
0,34,210036,493651,30348101.64,56709.72,2.252777778
1,34,1286995,4338142,185957907.6,347488.65,3.127222222
3,34,4016656,10545076,580366625.4,1084497.12,2.626111111
0,9,581128,1010341,87727082.88,191772.24,1.738965517
1,9,82265,181555,12418724.4,27147.45,1.971764706
3,9,2599981,7049728,392493131.8,857993.73,2.625263158
2,24,4035700,7977746,609229272,1331781,1.92962963
2,25,763205,1671308,115213426.8,251857.65,1.867368421
1,25,31238,100275,4715688.48,10308.54,3.144166667
2,1,1277000,3989000,192775920,421410,2.9465
2,40,72380,116365,10926484.8,23885.4,1.72
2,17,2057000,3522660,310524720,678810,1.663488372
2,16,1508400,2835400,227708064,497772,1.3064
1,16,42800,111200,6461088,14124,2.52375
2,31,224380,501980,33872404.8,74045.4,2.073333333
0,4,20064,23583,3028861.44,6621.12,1.14875
2,4,16380,35983,2472724.8,5405.4,2.2825
3,4,486,1113,73366.56,160.38,2.063333333
2,63,191230,443450,28868080.8,63105.9,2.260909091
3,63,4010,10740,605349.6,1323.3,2.683333333
2,11,2894000,11107000,436878240,955020,3.728181818
2,44,920307,2854873,138929544.7,303701.31,2.958888889
3,44,495113,1690109,74742258.48,163387.29,3.332222222
2,22,257273,746954,38837932.08,84900.09,2.885
2,59,5842029,13241518,881912697.8,1927869.57,2.240533333
1,59,29947,75449,4520799.12,9882.51,2.384090909
2,20,247698,561856,37392490.08,81740.34,1.738461538
1,20,12394,39004,1870998.24,4090.02,3.15
0,2,139909,143816,21120662.64,46169.97,1.01
3,2,849093,1248966,128179079.3,280200.69,1.416666667
0,34,227829,591451,34393065.84,75183.57,2.516111111
1,34,1290020,4351753,194741419.2,425706.6,3.254444444
3,34,4008662,10983992,605147615.5,1322858.46,2.700555556
0,9,549012,725206,86694484.92,181173.96,1.347142857
1,9,81302,200983,12838398.82,26829.66,2.528333333
3,9,2602000,5876027,410881820,858660,2.166052632
2,24,3959746,5154328,625283490.9,1306716.18,1.21962963
2,25,741042,1584355,117017942.2,244543.86,1.895238095
1,25,33140,107509,5233137.4,10936.2,3.201818182
2,1,1353000,4142000,213652230,446490,2.963
2,40,71614,114670,11308566.74,23632.62,1.612727273
2,17,2027000,3546790,320083570,668910,1.701904762
2,16,1471400,2517100,232348774,485562,1.334583333
1,16,31400,76000,4958374,10362,2.538888889
2,31,237000,508140,37424670,78210,1.876666667
0,4,19851,24343,3134671.41,6550.83,1.22375
2,4,16804,36471,2653519.64,5545.32,2.16
3,4,498,1275,78639.18,164.34,2.515
2,63,176790,427240,27916908.9,58340.7,2.41
3,63,4520,12220,713753.2,1491.6,2.703333333
2,11,2975000,11823000,469782250,981750,3.923181818
2,44,748713,2197030,118229269.8,247075.29,2.822222222
3,44,297475,850259,46974277.25,98166.75,2.785555556
2,22,199818,575826,31553260.38,65939.94,2.895
1,22,69975,219022,11049752.25,23091.75,3.04625
2,59,5837445,12434053,921790939.9,1926356.85,2.096133333
1,59,24595,67107,3883796.45,8116.35,2.295
2,20,252163,591755,39819059.33,83213.79,1.795384615
1,20,13043,50137,2059620.13,4304.19,3.81
0,2,145866,88110,23033700.06,48135.78,0.606956522
3,2,1016623,674135,160534937.9,335485.59,0.6625
0,34,235970,612966,37262022.7,77870.1,2.48
1,34,1310585,4424392,206954477.4,432493.05,3.155
3,34,3977400,10910896,628071234,1312542,2.670555556
2,49,131000,220000,20075750,45850,1.606
0,9,556827,949371,85333737.75,194889.45,1.736153846
1,9,84323,224329,12922499.75,29513.05,2.493333333
3,9,2698627,7065073,413564587.8,944519.45,2.571052632
2,24,4052587,8793273,621058957.8,1418405.45,2.076666667
2,25,792207,1808275,121405722.8,277272.45,2.0745
1,25,55403,180196,8490509.75,19391.05,3.133333333
2,1,1384700,4451000,212205275,484645,2.9505
2,40,70855,103557,10858528.75,24799.25,1.559090909
2,17,2260000,5400540,346345000,791000,2.040294118
2,16,1465730,3419021,224623122.5,513005.5,1.664444444
1,16,69640,161900,10672330,24374,2.369166667
2,31,244000,645600,37393000,85400,2.313333333
0,4,19602,23665,3004006.5,6860.7,1.21125
2,4,16862,36979,2584101.5,5901.7,2.2325
3,4,394,872,60380.5,137.9,2.21
2,63,201860,491660,30935045,70651,2.391818182
3,63,4800,13400,735600,1680,2.79
2,11,3046000,12638000,466799500,1066100,4.066818182
2,44,889351,3028634,136293040.8,311272.85,3.229666667
3,44,939223,3570445,143935924.8,328728.05,3.585
0,22,38136,101574,5844342,13347.6,2.5475
2,22,16843,18190,2581189.75,5895.05,1.05875
1,22,71877,231509,11015150.25,25156.95,3.145
3,22,150250,463371,23025812.5,52587.5,3.05375
2,59,5965657,14396168,914236935.3,2087979.95,2.3668
1,59,26051,74184,3992315.75,9117.85,2.484117647
2,20,251498,582720,38542068.5,88024.3,1.779230769
1,20,14703,55577,2253234.75,5146.05,3.77
0,2,137925,154026,21137006.25,48273.75,0.912
3,2,1204133,2621003,184533382.3,421446.55,2.251666667
0,34,247978,642310,38002628.5,86792.3,2.493809524
1,34,1185381,4005685,181659638.3,414883.35,3.244285714
3,34,3963495,10996579,607405608.8,1387223.25,2.691363636
2,49,132000,233335,20782080,50160,1.6915
0,9,522698,903286,82293573.12,198625.24,1.78173913
1,9,67865,143832,10684665.6,25788.7,2.034285714
3,9,2716420,7046043,427673164.8,1032239.6,2.466842105
2,24,3976626,5749044,626079997.4,1511117.88,1.386296296
2,25,802674,1749613,126372994.6,305016.12,2.0375
1,25,52616,140196,8283863.04,19994.08,2.657857143
2,1,1422100,4880000,223895424,540398,3.096190476
2,40,71613,114785,11274750.72,27212.94,1.618181818
2,2,1735411,3421253,273223107.8,659456.18,2.023333333
2,17,2023070,4869658,318512140.8,768766.6,1.806888889
1,17,12070,29400,1900300.8,4586.6,1.965294118
2,16,1424765,2668600,224315001.6,541410.7,1.637916667
1,16,26178,62200,4121464.32,9947.64,2.535833333
2,31,236710,607820,37267622.4,89949.8,2.18
0,4,19587.5,23580,3083856,7443.25,1.18625
2,4,16039.7,35029,2525290.368,6095.086,2.15625
3,4,487,998,76673.28,185.06,2.09
2,63,206750,509590,32550720,78565,2.421818182
3,63,5250,14850,826560,1995,2.826666667
2,11,3065000,13382000,482553600,1164700,4.252727273
2,44,1046987,2946004,164837633.3,397855.06,2.672333333
3,44,915389,3317425,144118844.2,347847.82,3.532666667
0,22,37775,104258,5947296,14354.5,2.68125
2,22,15837,16787,2493377.28,6018.06,1.02625
1,22,72224,235115,11370946.56,27445.12,3.1475
3,22,148232,455932,23337646.08,56328.16,3.045
2,59,5897871,15441958,928560810.2,2241190.98,2.541333333
1,59,25761,76645,4055811.84,9789.18,2.67
2,20,246539,620027,38815100.16,93684.82,1.909230769
1,20,13953,44845,2196760.32,5302.14,3.223333333
0,34,249341,633542,39256247.04,94749.58,2.45
1,34,1295678,4671912,203991544.3,492357.64,3.375714286
3,34,3992412,11010468,628565345.3,1517116.56,2.684545455
2,49,133200,239998,21605040,46620,1.737727273
0,9,445393,615668,72242744.6,155887.55,1.439545455
